"timestamp","city","hour","day_of_week","month","day_of_year","hour_sin","hour_cos","month_sin","month_cos","doy_sin","doy_cos","is_weekend","is_peak_hour","is_night","season","temp_c","humidity_pct","windspeed_kmh","winddir_deg","windgusts_kmh","pressure_hpa","uv_index","dew_point_c","cloudcover_pct","visibility_m","precipitation_mm","rain_mm","heat_index_c","wind_chill_c","apparent_temp_delta","weathercode","aqi","dominant_poll","pm25_iaqi","pm10_iaqi","no2_iaqi","o3_iaqi","co_iaqi","so2_iaqi","aqi_cat_ordinal","aqi_cat_label","pollution_accumulation_idx","ventilation_idx","humidity_pm25_interaction","uv_o3_interaction","temp_range_c","temp_variance","wind_variance","aqi_lag_1h","aqi_lag_3h","aqi_lag_6h","aqi_lag_24h","aqi_rolling_3h_mean","aqi_rolling_3h_std","aqi_rolling_6h_mean","aqi_rolling_24h_mean","aqi_rolling_24h_max","aqi_change_rate_1h","aqi_change_rate_6h","aqi_change_rate_24h","target_aqi_current","target_aqi_cat_current","target_pm25_day1_avg","target_pm25_day2_avg","target_aqi_cat_day1","target_aqi_cat_day2","target_trend_direction"
"2026-03-29T10:00:00+00:00","Lahore","10","6","3","88","0.5","-0.866025","1.0","0.0","0.998435","0.055917","1","0","0","1","27.5","54","12.2","104","30.2","1006.3","0","17.4","46","","0.0","0.0","28.22","","0.8","1","39","pm25","73","31","12","37","6","4","0","Good","9.2148","31.2821","39.42","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.58","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T11:00:00+00:00","Lahore","11","6","3","88","0.258819","-0.965926","1.0","0.0","0.998435","0.055917","1","0","0","1","27.4","54","10.6","101","27.7","1005.3","0","17.3","80","","0.0","0.0","28.11","","1.0","3","39","pm25","73","31","12","37","6","4","0","Good","10.6057","27.1795","39.42","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.54","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T12:00:00+00:00","Lahore","12","6","3","88","0.0","-1.0","1.0","0.0","0.998435","0.055917","1","0","0","1","27.4","53","8.2","123","23.8","1005.9","0","16.9","88","","0.0","0.0","28.03","","1.2","3","39","pm25","73","31","12","37","6","4","0","Good","13.6207","21.0256","38.69","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.5","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T13:00:00+00:00","Lahore","13","6","3","88","-0.258819","-0.965926","1.0","0.0","0.998435","0.055917","1","0","0","1","25.9","67","3.8","109","15.5","1006.1","0","19.1","100","","0.0","0.0","","","2.8","3","39","pm25","73","31","12","37","6","4","0","Good","32.0816","9.7436","48.91","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.46","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T14:00:00+00:00","Lahore","14","6","3","88","-0.5","-0.866025","1.0","0.0","0.998435","0.055917","1","0","0","1","24.9","67","5.8","83","10.1","1005.9","0","18.2","100","","0.0","0.0","","","2.1","3","39","pm25","73","31","12","37","6","4","0","Good","21.019","14.8718","48.91","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.42","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T15:00:00+00:00","Lahore","15","6","3","88","-0.707107","-0.707107","1.0","0.0","0.998435","0.055917","1","0","0","1","24.0","70","7.3","65","13.3","1006.4","0","18.1","64","","0.0","0.0","","","2.0","2","39","pm25","73","31","12","37","6","4","0","Good","17.0","18.7179","51.1","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.38","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T16:00:00+00:00","Lahore","16","6","3","88","-0.866025","-0.5","1.0","0.0","0.998435","0.055917","1","0","0","1","23.4","71","7.3","38","13.3","1006.8","0","18.0","98","","0.0","0.0","","","1.8","3","39","pm25","73","31","12","37","6","4","0","Good","17.1","18.7179","51.83","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.33","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T17:00:00+00:00","Lahore","17","6","3","88","-0.965926","-0.258819","1.0","0.0","0.998435","0.055917","1","1","0","1","22.8","74","7.8","44","15.1","1006.6","0","17.9","25","","0.0","0.0","","","1.7","1","39","pm25","73","31","12","37","6","4","0","Good","16.2846","20.0","54.02","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.29","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T18:00:00+00:00","Lahore","18","6","3","88","-1.0","-0.0","1.0","0.0","0.998435","0.055917","1","1","0","1","22.7","77","5.9","47","14.4","1007.0","0","18.5","59","","0.0","0.0","","","2.3","2","39","pm25","73","31","12","37","6","4","0","Good","21.9","15.1282","56.21","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.25","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T19:00:00+00:00","Lahore","19","6","3","88","-0.965926","0.258819","1.0","0.0","0.998435","0.055917","1","1","0","1","22.1","79","7.5","57","13.3","1006.8","0","18.4","10","","0.0","0.0","","","2.0","0","39","pm25","73","31","12","37","6","4","0","Good","17.4227","19.2308","57.67","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.21","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T20:00:00+00:00","Lahore","20","6","3","88","-0.866025","0.5","1.0","0.0","0.998435","0.055917","1","0","0","1","21.8","80","6.8","65","14.8","1006.6","0","18.2","9","","0.0","0.0","","","2.0","0","39","pm25","73","31","12","37","6","4","0","Good","19.3235","17.4359","58.4","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.17","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T21:00:00+00:00","Lahore","21","6","3","88","-0.707107","0.707107","1.0","0.0","0.998435","0.055917","1","0","0","1","21.5","81","7.3","81","13.0","1005.8","0","18.1","84","","0.0","0.0","","","1.8","3","39","pm25","73","31","12","37","6","4","0","Good","18.1","18.7179","59.13","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.12","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T22:00:00+00:00","Lahore","22","6","3","88","-0.5","0.866025","1.0","0.0","0.998435","0.055917","1","0","1","1","21.0","83","8.7","95","15.5","1005.6","0","18.0","94","","0.0","0.0","","","1.7","3","39","pm25","73","31","12","37","6","4","0","Good","15.3552","22.3077","60.59","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.08","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-29T23:00:00+00:00","Lahore","23","6","3","88","-0.258819","0.965926","1.0","0.0","0.998435","0.055917","1","0","1","1","20.9","83","8.8","70","16.9","1004.7","0","18.0","100","","0.0","0.0","","","1.6","3","39","pm25","73","31","12","37","6","4","0","Good","15.1807","22.5641","60.59","0","","","","39.0","39.0","39.0","40.0","39.0","0.0","39.0","39.04","40.0","0.0","0.0","-0.0417","39","0","73","73","0","0","0"
"2026-03-30T00:00:00+00:00","Lahore","0","0","3","89","0.0","1.0","1.0","0.0","0.99925","0.038722","0","0","1","1","21.0","81","7.1","126","16.9","1005.4","0","17.7","100","","0.0","0.0","","","1.7","3","46","pm25","86","5","6","52","2","7","0","Good","21.9239","15.4348","69.66","0","","","","39.0","39.0","39.0","39.0","39.0","0.0","39.0","39.0","39.0","0.0","0.0","0.0","46","0","86","86","0","0","0"
"2026-03-30T01:00:00+00:00","Lahore","1","0","3","89","0.258819","0.965926","1.0","0.0","0.99925","0.038722","0","0","1","1","20.9","80","6.6","127","12.2","1006.0","0","17.4","100","","0.0","0.0","","","1.7","3","46","pm25","86","5","6","52","2","7","0","Good","23.4545","14.3478","68.8","0","","","","46.0","39.0","39.0","39.0","41.33","3.3","40.17","39.29","46.0","7.0","1.1667","0.2917","46","0","86","86","0","0","1"
"2026-03-30T02:00:00+00:00","Lahore","2","0","3","89","0.5","0.866025","1.0","0.0","0.99925","0.038722","0","0","1","1","21.9","75","8.3","117","14.8","1006.3","0","17.1","100","","0.0","0.0","","","1.3","3","46","pm25","86","5","6","52","2","7","0","Good","18.1325","18.0435","64.5","0","","","","46.0","39.0","39.0","39.0","43.67","3.3","41.33","39.58","46.0","0.0","1.1667","0.2917","46","0","86","86","0","0","0"
"2026-03-30T03:00:00+00:00","Lahore","3","0","3","89","0.707107","0.707107","1.0","0.0","0.99925","0.038722","0","0","1","1","23.6","69","6.9","121","15.1","1007.4","0","17.7","100","","0.0","0.0","","","1.8","3","46","pm25","86","5","6","52","2","7","0","Good","21.0638","15.0","59.34","0","","","","46.0","46.0","39.0","39.0","46.0","0.0","42.5","39.88","46.0","0.0","1.1667","0.2917","46","0","86","86","0","0","0"
"2026-03-30T04:00:00+00:00","Lahore","4","0","3","89","0.866025","0.5","1.0","0.0","0.99925","0.038722","0","0","1","1","25.8","61","8.2","130","20.5","1007.6","0","17.8","100","","0.0","0.0","","","1.6","3","46","pm25","86","5","6","52","2","7","0","Good","16.8854","17.8261","52.46","0","","","","46.0","46.0","39.0","39.0","46.0","0.0","43.67","40.17","46.0","0.0","1.1667","0.2917","46","0","86","86","0","0","0"
"2026-03-30T05:00:00+00:00","Lahore","5","0","3","89","0.965926","0.258819","1.0","0.0","0.99925","0.038722","0","0","1","1","27.8","53","9.2","149","23.8","1008.1","0","17.5","100","","0.0","0.0","28.49","","1.4","3","46","pm25","86","5","6","52","2","7","0","Good","14.3022","20.0","45.58","0","","","","46.0","46.0","39.0","39.0","46.0","0.0","44.83","40.46","46.0","0.0","1.1667","0.2917","46","0","86","86","0","0","0"
"2026-03-30T06:00:00+00:00","Lahore","6","0","3","89","1.0","0.0","1.0","0.0","0.99925","0.038722","0","0","0","1","29.2","44","11.5","153","24.5","1008.6","0","15.8","100","","0.0","0.0","29.22","","0.3","3","46","pm25","86","5","6","52","2","7","0","Good","10.7687","25.0","37.84","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","40.75","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T07:00:00+00:00","Lahore","7","0","3","89","0.965926","-0.258819","1.0","0.0","0.99925","0.038722","0","1","0","1","30.3","42","10.8","156","27.0","1007.9","0","16.1","98","","0.0","0.0","30.3","","0.9","3","46","pm25","86","5","6","52","2","7","0","Good","11.3074","23.4783","36.12","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","41.04","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T08:00:00+00:00","Lahore","8","0","3","89","0.866025","-0.5","1.0","0.0","0.99925","0.038722","0","1","0","1","30.1","39","8.9","140","37.4","1007.8","0","14.9","98","","0.0","0.0","29.69","","0.6","3","46","pm25","86","5","6","52","2","7","0","Good","13.4315","19.3478","33.54","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","41.33","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T09:00:00+00:00","Lahore","9","0","3","89","0.707107","-0.707107","1.0","0.0","0.99925","0.038722","0","1","0","1","24.0","65","6.5","238","36.0","1009.2","0","17.1","100","","2.2","2.2","","","1.6","61","46","pm25","86","5","6","52","2","7","0","Good","21.8308","14.1304","55.9","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","41.62","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T10:00:00+00:00","Lahore","10","0","3","89","0.5","-0.866025","1.0","0.0","0.99925","0.038722","0","0","0","1","26.4","56","9.4","82","22.3","1006.4","0","16.8","100","","0.0","0.0","","","1.0","3","46","pm25","86","5","6","52","2","7","0","Good","14.2723","20.4348","48.16","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","41.92","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T11:00:00+00:00","Lahore","11","0","3","89","0.258819","-0.965926","1.0","0.0","0.99925","0.038722","0","0","0","1","28.7","41","11.4","153","25.2","1006.0","0","14.2","64","","0.0","0.0","28.39","","-0.3","2","46","pm25","86","5","6","52","2","7","0","Good","10.6368","24.7826","35.26","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","42.21","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T12:00:00+00:00","Lahore","12","0","3","89","0.0","-1.0","1.0","0.0","0.99925","0.038722","0","0","0","1","26.2","50","8.3","139","26.6","1006.2","0","15.0","100","","0.0","0.0","","","0.5","3","46","pm25","86","5","6","52","2","7","0","Good","15.5422","18.0435","43.0","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","42.5","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T13:00:00+00:00","Lahore","13","0","3","89","-0.258819","-0.965926","1.0","0.0","0.99925","0.038722","0","0","0","1","26.8","48","7.7","87","18.7","1006.0","0","14.9","4","","0.0","0.0","","","0.5","0","46","pm25","86","5","6","52","2","7","0","Good","16.5299","16.7391","41.28","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","42.79","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T14:00:00+00:00","Lahore","14","0","3","89","-0.5","-0.866025","1.0","0.0","0.99925","0.038722","0","0","0","1","22.8","72","14.0","58","27.7","1007.2","0","17.5","19","","0.0","0.0","","","0.6","0","46","pm25","86","5","6","52","2","7","0","Good","10.5657","30.4348","61.92","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","43.08","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T15:00:00+00:00","Lahore","15","0","3","89","-0.707107","-0.707107","1.0","0.0","0.99925","0.038722","0","0","0","1","21.9","76","10.9","84","27.7","1007.5","0","17.4","2","","0.0","0.0","","","1.0","0","46","pm25","86","5","6","52","2","7","0","Good","13.8862","23.6957","65.36","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","43.38","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T16:00:00+00:00","Lahore","16","0","3","89","-0.866025","-0.5","1.0","0.0","0.99925","0.038722","0","0","0","1","22.0","71","7.0","35","20.5","1010.0","0","16.6","52","","0.0","0.0","","","1.4","2","46","pm25","86","5","6","52","2","7","0","Good","21.0086","15.2174","61.06","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","43.67","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T17:00:00+00:00","Lahore","17","0","3","89","-0.965926","-0.258819","1.0","0.0","0.99925","0.038722","0","1","0","1","21.5","77","6.5","358","19.4","1010.1","0","17.1","2","","0.1","0.1","","","1.5","51","46","pm25","86","5","6","52","2","7","0","Good","23.4185","14.1304","66.22","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","43.96","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T18:00:00+00:00","Lahore","18","0","3","89","-1.0","-0.0","1.0","0.0","0.99925","0.038722","0","1","0","1","21.1","78","10.7","37","27.4","1010.2","0","17.1","4","","0.0","0.0","","","1.0","0","46","pm25","86","5","6","52","2","7","0","Good","14.3065","23.2609","67.08","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","44.25","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T19:00:00+00:00","Lahore","19","0","3","89","-0.965926","0.258819","1.0","0.0","0.99925","0.038722","0","1","0","1","20.3","79","11.8","52","25.2","1010.2","0","16.5","4","","0.0","0.0","","","0.6","0","46","pm25","86","5","6","52","2","7","0","Good","13.0458","25.6522","67.94","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","44.54","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T20:00:00+00:00","Lahore","20","0","3","89","-0.866025","0.5","1.0","0.0","0.99925","0.038722","0","0","0","1","19.5","81","10.1","59","23.4","1010.0","0","16.1","0","","0.0","0.0","","","0.6","0","46","pm25","86","5","6","52","2","7","0","Good","15.4119","21.9565","69.66","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","44.83","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T21:00:00+00:00","Lahore","21","0","3","89","-0.707107","0.707107","1.0","0.0","0.99925","0.038722","0","0","0","1","18.9","83","11.5","58","23.4","1009.8","0","16.0","1","","0.0","0.0","","","0.4","0","46","pm25","86","5","6","52","2","7","0","Good","13.6852","25.0","71.38","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","45.12","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T22:00:00+00:00","Lahore","22","0","3","89","-0.5","0.866025","1.0","0.0","0.99925","0.038722","0","0","1","1","18.2","83","12.8","29","27.0","1010.2","0","15.2","0","","0.0","0.0","","","-0.1","0","46","pm25","86","5","6","52","2","7","0","Good","12.2953","27.8261","71.38","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","45.42","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-30T23:00:00+00:00","Lahore","23","0","3","89","-0.258819","0.965926","1.0","0.0","0.99925","0.038722","0","0","1","1","18.0","78","13.1","60","27.7","1009.9","0","14.1","0","","0.0","0.0","","","-0.5","0","46","pm25","86","5","6","52","2","7","0","Good","11.6855","28.4783","67.08","0","","","","46.0","46.0","46.0","39.0","46.0","0.0","46.0","45.71","46.0","0.0","0.0","0.2917","46","0","86","86","0","0","0"
"2026-03-31T00:00:00+00:00","Lahore","0","1","3","90","0.0","1.0","1.0","0.0","0.999769","0.021516","0","0","1","1","18.4","77","6.7","66","25.6","1009.5","0","14.3","2","","0.0","0.0","","","0.4","0","46","pm25","78","17","13","54","5","4","0","Good","20.606","14.5652","60.06","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T01:00:00+00:00","Lahore","1","1","3","90","0.258819","0.965926","1.0","0.0","0.999769","0.021516","0","0","1","1","18.1","78","7.2","86","13.3","1009.7","0","14.2","2","","0.0","0.0","","","0.3","0","46","pm25","78","17","13","54","5","4","0","Good","19.2833","15.6522","60.84","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T02:00:00+00:00","Lahore","2","1","3","90","0.5","0.866025","1.0","0.0","0.999769","0.021516","0","0","1","1","19.1","74","8.0","70","16.2","1010.1","0","14.5","100","","0.0","0.0","","","0.4","3","46","pm25","78","17","13","54","5","4","0","Good","16.965","17.3913","57.72","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T03:00:00+00:00","Lahore","3","1","3","90","0.707107","0.707107","1.0","0.0","0.999769","0.021516","0","0","1","1","21.7","65","2.8","50","16.2","1010.9","0","14.9","100","","0.0","0.0","","","1.2","3","46","pm25","78","17","13","54","5","4","0","Good","45.9643","6.087","50.7","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T04:00:00+00:00","Lahore","4","1","3","90","0.866025","0.5","1.0","0.0","0.999769","0.021516","0","0","1","1","24.1","58","2.4","27","13.7","1011.4","0","15.2","88","","0.0","0.0","","","1.4","3","46","pm25","78","17","13","54","5","4","0","Good","51.35","5.2174","45.24","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T05:00:00+00:00","Lahore","5","1","3","90","0.965926","0.258819","1.0","0.0","0.999769","0.021516","0","0","1","1","27.1","49","3.9","66","17.3","1011.3","0","15.6","100","","0.0","0.0","27.45","","1.6","3","46","pm25","78","17","13","54","5","4","0","Good","29.8","8.4783","38.22","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T06:00:00+00:00","Lahore","6","1","3","90","1.0","0.0","1.0","0.0","0.999769","0.021516","0","0","0","1","28.9","43","2.3","29","17.6","1011.2","0","14.9","93","","0.0","0.0","28.78","","2.1","3","46","pm25","78","17","13","54","5","4","0","Good","48.4957","5.0","33.54","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T07:00:00+00:00","Lahore","7","1","3","90","0.965926","-0.258819","1.0","0.0","0.999769","0.021516","0","1","0","1","30.6","32","1.8","90","18.7","1010.6","0","11.9","93","","0.0","0.0","29.51","","1.1","3","46","pm25","78","17","13","54","5","4","0","Good","57.2","3.913","24.96","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T08:00:00+00:00","Lahore","8","1","3","90","0.866025","-0.5","1.0","0.0","0.999769","0.021516","0","1","0","1","31.2","29","8.8","12","27.7","1009.6","0","10.9","98","","0.0","0.0","29.85","","0.0","3","46","pm25","78","17","13","54","5","4","0","Good","11.4341","19.1304","22.62","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T09:00:00+00:00","Lahore","9","1","3","90","0.707107","-0.707107","1.0","0.0","0.999769","0.021516","0","1","0","1","28.8","36","12.2","20","30.2","1009.1","0","12.1","98","","0.6","0.6","28.09","","-1.2","53","46","pm25","78","17","13","54","5","4","0","Good","8.6951","26.5217","28.08","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T10:00:00+00:00","Lahore","10","1","3","90","0.5","-0.866025","1.0","0.0","0.999769","0.021516","0","0","0","1","28.8","30","11.7","17","32.0","1008.5","0","9.2","83","","0.0","0.0","27.71","","-2.0","3","46","pm25","78","17","13","54","5","4","0","Good","8.6667","25.4348","23.4","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T11:00:00+00:00","Lahore","11","1","3","90","0.258819","-0.965926","1.0","0.0","0.999769","0.021516","0","0","0","1","29.3","29","3.7","43","29.2","1008.5","0","9.2","100","","0.0","0.0","28.07","","-0.8","3","46","pm25","78","17","13","54","5","4","0","Good","27.1946","8.0435","22.62","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T12:00:00+00:00","Lahore","12","1","3","90","0.0","-1.0","1.0","0.0","0.999769","0.021516","0","0","0","1","29.6","23","4.8","299","14.4","1007.0","0","6.6","57","","0.0","0.0","28.02","","-1.6","2","46","pm25","78","17","13","54","5","4","0","Good","19.9875","10.4348","17.94","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T13:00:00+00:00","Lahore","13","1","3","90","-0.258819","-0.965926","1.0","0.0","0.999769","0.021516","0","0","0","1","28.5","28","3.4","96","12.2","1007.5","0","8.1","99","","0.1","0.1","27.37","","-1.0","51","46","pm25","78","17","13","54","5","4","0","Good","29.3647","7.3913","21.84","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T14:00:00+00:00","Lahore","14","1","3","90","-0.5","-0.866025","1.0","0.0","0.999769","0.021516","0","0","0","1","26.8","36","7.1","137","12.6","1008.6","0","10.4","100","","0.0","0.0","","","-0.9","3","46","pm25","78","17","13","54","5","4","0","Good","14.9408","15.4348","28.08","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T15:00:00+00:00","Lahore","15","1","3","90","-0.707107","-0.707107","1.0","0.0","0.999769","0.021516","0","0","0","1","25.8","40","7.9","168","13.7","1009.2","0","11.2","100","","0.0","0.0","","","-0.8","3","46","pm25","78","17","13","54","5","4","0","Good","13.8228","17.1739","31.2","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T16:00:00+00:00","Lahore","16","1","3","90","-0.866025","-0.5","1.0","0.0","0.999769","0.021516","0","0","0","1","24.1","46","8.2","171","15.8","1010.3","0","11.9","11","","0.0","0.0","","","-0.6","0","46","pm25","78","17","13","54","5","4","0","Good","13.8878","17.8261","35.88","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T17:00:00+00:00","Lahore","17","1","3","90","-0.965926","-0.258819","1.0","0.0","0.999769","0.021516","0","1","0","1","22.8","52","6.5","148","15.1","1011.0","0","12.5","19","","0.0","0.0","","","-0.2","0","46","pm25","78","17","13","54","5","4","0","Good","18.24","14.1304","40.56","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T18:00:00+00:00","Lahore","18","1","3","90","-1.0","-0.0","1.0","0.0","0.999769","0.021516","0","1","0","1","22.8","63","11.4","175","13.0","1011.4","0","15.3","98","","0.0","0.0","","","0.1","3","46","pm25","78","17","13","54","5","4","0","Good","11.1526","24.7826","49.14","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T19:00:00+00:00","Lahore","19","1","3","90","-0.965926","0.258819","1.0","0.0","0.999769","0.021516","0","1","0","1","22.3","63","6.3","200","22.0","1011.4","0","14.9","67","","0.0","0.0","","","0.7","2","46","pm25","78","17","13","54","5","4","0","Good","20.181","13.6957","49.14","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T20:00:00+00:00","Lahore","20","1","3","90","-0.866025","0.5","1.0","0.0","0.999769","0.021516","0","0","0","1","21.7","66","3.6","233","12.2","1011.0","0","15.1","0","","0.0","0.0","","","1.2","0","46","pm25","78","17","13","54","5","4","0","Good","35.9667","7.8261","51.48","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T21:00:00+00:00","Lahore","21","1","3","90","-0.707107","0.707107","1.0","0.0","0.999769","0.021516","0","0","0","1","21.1","70","0.3","45","6.5","1010.6","0","15.4","0","","0.0","0.0","","","1.8","0","46","pm25","78","17","13","54","5","4","0","Good","442.0","0.6522","54.6","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
"2026-03-31T22:00:00+00:00","Lahore","22","1","3","90","-0.5","0.866025","1.0","0.0","0.999769","0.021516","0","0","1","1","20.1","72","4.5","53","8.3","1010.6","0","14.9","63","","0.0","0.0","","","1.0","2","46","pm25","78","17","13","54","5","4","0","Good","29.8133","9.7826","56.16","0","","","","46.0","46.0","46.0","46.0","46.0","0.0","46.0","46.0","46.0","0.0","0.0","0.0","46","0","78","78","0","0","0"
